<1/29/2014 7:22:29 PM>[NavM][NavLoad] Beginning NavMesh initialization.
<1/29/2014 7:22:29 PM>[NavM][NavLoad] NavMesh found. Parsing & Loading
<1/29/2014 7:22:29 PM>[NavM][NavLoad] Loading NavNodeLinks took 40.4647ms.
<1/29/2014 7:22:29 PM>[NavM][NavLoad] <519> nodes loaded in 350.6033ms.
<1/29/2014 7:22:29 PM>[NavM][NavSimp] curSet(1). Starting from node <99>.
<1/29/2014 7:22:29 PM>[NavM][NavSimp] curSet UIDs(99). Adding node <129>.
<1/29/2014 7:22:29 PM>[NavM][NavSimp] curSet UIDs(99,129). Adding node <127>.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:43 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:44 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
<1/29/2014 7:23:45 PM>[NavM][NavSimp] curSet(1). Node <99> did not exist in Openset, Discarding.
